Name,Price,Size,Age,Floors,Bedroom,City,Location,HouseType,Pattern,Tags,Environment,Url
南科LM｜陽光樹｜大面寬｜黃金店面｜美業首選,20000,18.13,1,1,0,台南市,台南市新市區龍目井路/國信陽光樹,電梯大廈,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4742285495564
L1-15 中華路二段店住出租,50000,26.51,34.2,0,0,台東縣,台東縣台東市中華路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0e3d5328551292e
綵選好房好市多金店面,150000,80,0,2,0,台中市,台中市北屯區南興路,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0044c728548037d
乙種工業廠房。可三照,150000,160,6,1,0,台中市,台中市神岡區豐洲路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0a1a1b28547036f
國家一號院人氣地段優質店鋪,139000,156.08,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=006a2e285458192
陪你買好房｜安南區｜史博館靜謐清新庭院雙車墅,42000,96.61,13,4,3,台南市,台南市安南區環館北路/太子花博館,透天厝,3房4廳5衛,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0f8fc6285517322
太平區全新鋼構乙工廠房,120000,150,0,1,0,台中市,台中市太平區永義路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cb15028555297b
~交流道旁 ~全新套房~,9200,8,2,2,1,台中市,台中市神岡區大洲路,透天厝,1房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=07e5b3214807983
和平路金廠房,200000,257.84,0,3,8,桃園市,桃園市八德區和平路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0c064b28570745a
正中正路大面寬１,130000,68.85,0,0,0,彰化縣,彰化縣彰化市中正路二段,土地,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4b25285588086
國家一號院釋出優質店面,139000,155.1,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=012b24285476614
富國路優質廠房,600000,1060,25,0,0,桃園市,桃園市蘆竹區富國路二段,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=00d023285516779
五股買房賣屋(租)五福路三角窗黃金店面,48000,27.87,0,1,0,新北市,新北市五股區五福路,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0955a5285503133
青埔A18站前新銳二房車,25000,27.77,0.6,4,2,桃園市,桃園市中壢區青心路/站前新鋭,電梯大廈,2房2廳1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cdf9b285515809
聯合公園3房車,48000,45.97,0,10,3,新北市,新北市新莊區富貴路/永陞聯合公園,電梯大廈,3房2廳2衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0f2a2a285458786
秀朗國小民生路。面寬三角金店面~住商李俊超,88000,24.7,46.5,1,0,新北市,新北市永和區民生路,公寓,,,"['有對外窗', '為邊間']",https://www.rakuya.com.tw/rent/rent_item?ehid=00c275285522332
✩BR生醫高鐵✩精美可寵兩房✩全新交屋,27000,20,0,4,2,新竹縣,新竹縣竹北市光明六路東二段,電梯大廈,2房2廳1衛 - 1陽台,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0300ab285483541
(租)正林森路大面寬金店,88000,51.13,24,2,0,台南市,台南市東區林森路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09bdf8285475279
★幸福捷運公園透天店面★,89000,74.27,13,1,0,新北市,新北市新莊區思源路/公園首席,透天厝,,,['有對外窗'],https://www.rakuya.com.tw/rent/rent_item?ehid=0afe2028545760d
南科LM｜陽光樹｜大面寬｜黃金店面｜美業首選,20000,18.13,1,1,0,台南市,台南市新市區龍目井路/國信陽光樹,電梯大廈,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4742285495564
L1-15 中華路二段店住出租,50000,26.51,34.2,0,0,台東縣,台東縣台東市中華路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0e3d5328551292e
綵選好房好市多金店面,150000,80,0,2,0,台中市,台中市北屯區南興路,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0044c728548037d
乙種工業廠房。可三照,150000,160,6,1,0,台中市,台中市神岡區豐洲路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0a1a1b28547036f
國家一號院人氣地段優質店鋪,139000,156.08,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=006a2e285458192
陪你買好房｜安南區｜史博館靜謐清新庭院雙車墅,42000,96.61,13,4,3,台南市,台南市安南區環館北路/太子花博館,透天厝,3房4廳5衛,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0f8fc6285517322
太平區全新鋼構乙工廠房,120000,150,0,1,0,台中市,台中市太平區永義路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cb15028555297b
~交流道旁 ~全新套房~,9200,8,2,2,1,台中市,台中市神岡區大洲路,透天厝,1房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=07e5b3214807983
文化中心旁商辦１３Ｆ,850000,708.97,0,13,0,台南市,台南市東區中華東路三段,辦公,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=01faa3285707323
正中正路大面寬１,130000,68.85,0,0,0,彰化縣,彰化縣彰化市中正路二段,土地,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4b25285588086
國家一號院釋出優質店面,139000,155.1,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=012b24285476614
富國路優質廠房,600000,1060,25,0,0,桃園市,桃園市蘆竹區富國路二段,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=00d023285516779
五股買房賣屋(租)五福路三角窗黃金店面,48000,27.87,0,1,0,新北市,新北市五股區五福路,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0955a5285503133
青埔A18站前新銳二房車,25000,27.77,0.6,4,2,桃園市,桃園市中壢區青心路/站前新鋭,電梯大廈,2房2廳1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cdf9b285515809
聯合公園3房車,48000,45.97,0,10,3,新北市,新北市新莊區富貴路/永陞聯合公園,電梯大廈,3房2廳2衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0f2a2a285458786
秀朗國小民生路。面寬三角金店面~住商李俊超,88000,24.7,46.5,1,0,新北市,新北市永和區民生路,公寓,,,"['有對外窗', '為邊間']",https://www.rakuya.com.tw/rent/rent_item?ehid=00c275285522332
✩BR生醫高鐵✩精美可寵兩房✩全新交屋,27000,20,0,4,2,新竹縣,新竹縣竹北市光明六路東二段,電梯大廈,2房2廳1衛 - 1陽台,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0300ab285483541
(租)正林森路大面寬金店,88000,51.13,24,2,0,台南市,台南市東區林森路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09bdf8285475279
★幸福捷運公園透天店面★,89000,74.27,13,1,0,新北市,新北市新莊區思源路/公園首席,透天厝,,,['有對外窗'],https://www.rakuya.com.tw/rent/rent_item?ehid=0afe2028545760d
南科LM｜陽光樹｜大面寬｜黃金店面｜美業首選,20000,18.13,1,1,0,台南市,台南市新市區龍目井路/國信陽光樹,電梯大廈,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4742285495564
L1-15 中華路二段店住出租,50000,26.51,34.2,0,0,台東縣,台東縣台東市中華路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0e3d5328551292e
綵選好房好市多金店面,150000,80,0,2,0,台中市,台中市北屯區南興路,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0044c728548037d
乙種工業廠房。可三照,150000,160,6,1,0,台中市,台中市神岡區豐洲路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0a1a1b28547036f
國家一號院人氣地段優質店鋪,139000,156.08,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=006a2e285458192
陪你買好房｜安南區｜史博館靜謐清新庭院雙車墅,42000,96.61,13,4,3,台南市,台南市安南區環館北路/太子花博館,透天厝,3房4廳5衛,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0f8fc6285517322
太平區全新鋼構乙工廠房,120000,150,0,1,0,台中市,台中市太平區永義路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cb15028555297b
~交流道旁 ~全新套房~,9200,8,2,2,1,台中市,台中市神岡區大洲路,透天厝,1房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=07e5b3214807983
和平路金廠房,200000,257.84,0,3,8,桃園市,桃園市八德區和平路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0c064b28570745a
正中正路大面寬１,130000,68.85,0,0,0,彰化縣,彰化縣彰化市中正路二段,土地,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4b25285588086
國家一號院釋出優質店面,139000,155.1,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=012b24285476614
富國路優質廠房,600000,1060,25,0,0,桃園市,桃園市蘆竹區富國路二段,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=00d023285516779
五股買房賣屋(租)五福路三角窗黃金店面,48000,27.87,0,1,0,新北市,新北市五股區五福路,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0955a5285503133
青埔A18站前新銳二房車,25000,27.77,0.6,4,2,桃園市,桃園市中壢區青心路/站前新鋭,電梯大廈,2房2廳1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cdf9b285515809
聯合公園3房車,48000,45.97,0,10,3,新北市,新北市新莊區富貴路/永陞聯合公園,電梯大廈,3房2廳2衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0f2a2a285458786
秀朗國小民生路。面寬三角金店面~住商李俊超,88000,24.7,46.5,1,0,新北市,新北市永和區民生路,公寓,,,"['有對外窗', '為邊間']",https://www.rakuya.com.tw/rent/rent_item?ehid=00c275285522332
✩BR生醫高鐵✩精美可寵兩房✩全新交屋,27000,20,0,4,2,新竹縣,新竹縣竹北市光明六路東二段,電梯大廈,2房2廳1衛 - 1陽台,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0300ab285483541
(租)正林森路大面寬金店,88000,51.13,24,2,0,台南市,台南市東區林森路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09bdf8285475279
★幸福捷運公園透天店面★,89000,74.27,13,1,0,新北市,新北市新莊區思源路/公園首席,透天厝,,,['有對外窗'],https://www.rakuya.com.tw/rent/rent_item?ehid=0afe2028545760d
南科LM｜陽光樹｜大面寬｜黃金店面｜美業首選,20000,18.13,1,1,0,台南市,台南市新市區龍目井路/國信陽光樹,電梯大廈,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4742285495564
L1-15 中華路二段店住出租,50000,26.51,34.2,0,0,台東縣,台東縣台東市中華路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0e3d5328551292e
綵選好房好市多金店面,150000,80,0,2,0,台中市,台中市北屯區南興路,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0044c728548037d
乙種工業廠房。可三照,150000,160,6,1,0,台中市,台中市神岡區豐洲路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0a1a1b28547036f
國家一號院人氣地段優質店鋪,139000,156.08,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=006a2e285458192
陪你買好房｜安南區｜史博館靜謐清新庭院雙車墅,42000,96.61,13,4,3,台南市,台南市安南區環館北路/太子花博館,透天厝,3房4廳5衛,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0f8fc6285517322
太平區全新鋼構乙工廠房,120000,150,0,1,0,台中市,台中市太平區永義路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cb15028555297b
~交流道旁 ~全新套房~,9200,8,2,2,1,台中市,台中市神岡區大洲路,透天厝,1房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=07e5b3214807983
文化中心旁商辦１３Ｆ,850000,708.97,0,13,0,台南市,台南市東區中華東路三段,辦公,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=01faa3285707323
正中正路大面寬１,130000,68.85,0,0,0,彰化縣,彰化縣彰化市中正路二段,土地,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4b25285588086
國家一號院釋出優質店面,139000,155.1,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=012b24285476614
富國路優質廠房,600000,1060,25,0,0,桃園市,桃園市蘆竹區富國路二段,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=00d023285516779
五股買房賣屋(租)五福路三角窗黃金店面,48000,27.87,0,1,0,新北市,新北市五股區五福路,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0955a5285503133
青埔A18站前新銳二房車,25000,27.77,0.6,4,2,桃園市,桃園市中壢區青心路/站前新鋭,電梯大廈,2房2廳1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cdf9b285515809
聯合公園3房車,48000,45.97,0,10,3,新北市,新北市新莊區富貴路/永陞聯合公園,電梯大廈,3房2廳2衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0f2a2a285458786
秀朗國小民生路。面寬三角金店面~住商李俊超,88000,24.7,46.5,1,0,新北市,新北市永和區民生路,公寓,,,"['有對外窗', '為邊間']",https://www.rakuya.com.tw/rent/rent_item?ehid=00c275285522332
✩BR生醫高鐵✩精美可寵兩房✩全新交屋,27000,20,0,4,2,新竹縣,新竹縣竹北市光明六路東二段,電梯大廈,2房2廳1衛 - 1陽台,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0300ab285483541
(租)正林森路大面寬金店,88000,51.13,24,2,0,台南市,台南市東區林森路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09bdf8285475279
★幸福捷運公園透天店面★,89000,74.27,13,1,0,新北市,新北市新莊區思源路/公園首席,透天厝,,,['有對外窗'],https://www.rakuya.com.tw/rent/rent_item?ehid=0afe2028545760d
南科LM｜陽光樹｜大面寬｜黃金店面｜美業首選,20000,18.13,1,1,0,台南市,台南市新市區龍目井路/國信陽光樹,電梯大廈,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4742285495564
L1-15 中華路二段店住出租,50000,26.51,34.2,0,0,台東縣,台東縣台東市中華路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0e3d5328551292e
綵選好房好市多金店面,150000,80,0,2,0,台中市,台中市北屯區南興路,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0044c728548037d
乙種工業廠房。可三照,150000,160,6,1,0,台中市,台中市神岡區豐洲路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0a1a1b28547036f
國家一號院人氣地段優質店鋪,139000,156.08,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=006a2e285458192
陪你買好房｜安南區｜史博館靜謐清新庭院雙車墅,42000,96.61,13,4,3,台南市,台南市安南區環館北路/太子花博館,透天厝,3房4廳5衛,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0f8fc6285517322
太平區全新鋼構乙工廠房,120000,150,0,1,0,台中市,台中市太平區永義路,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cb15028555297b
~交流道旁 ~全新套房~,9200,8,2,2,1,台中市,台中市神岡區大洲路,透天厝,1房,,,https://www.rakuya.com.tw/rent/rent_item?ehid=07e5b3214807983
文化中心旁商辦１３Ｆ,850000,708.97,0,13,0,台南市,台南市東區中華東路三段,辦公,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=01faa3285707323
正中正路大面寬１,130000,68.85,0,0,0,彰化縣,彰化縣彰化市中正路二段,土地,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4b25285588086
國家一號院釋出優質店面,139000,155.1,10.5,1,0,新北市,新北市林口區中華一路/國家一號院,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=012b24285476614
富國路優質廠房,600000,1060,25,0,0,桃園市,桃園市蘆竹區富國路二段,廠房,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=00d023285516779
五股買房賣屋(租)五福路三角窗黃金店面,48000,27.87,0,1,0,新北市,新北市五股區五福路,店面,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0955a5285503133
青埔A18站前新銳二房車,25000,27.77,0.6,4,2,桃園市,桃園市中壢區青心路/站前新鋭,電梯大廈,2房2廳1衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0cdf9b285515809
聯合公園3房車,48000,45.97,0,10,3,新北市,新北市新莊區富貴路/永陞聯合公園,電梯大廈,3房2廳2衛,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0f2a2a285458786
秀朗國小民生路。面寬三角金店面~住商李俊超,88000,24.7,46.5,1,0,新北市,新北市永和區民生路,公寓,,,"['有對外窗', '為邊間']",https://www.rakuya.com.tw/rent/rent_item?ehid=00c275285522332
✩BR生醫高鐵✩精美可寵兩房✩全新交屋,27000,20,0,4,2,新竹縣,新竹縣竹北市光明六路東二段,電梯大廈,2房2廳1衛 - 1陽台,,"['有對外窗', '陽台']",https://www.rakuya.com.tw/rent/rent_item?ehid=0300ab285483541
(租)正林森路大面寬金店,88000,51.13,24,2,0,台南市,台南市東區林森路二段,透天厝,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=09bdf8285475279
★幸福捷運公園透天店面★,89000,74.27,13,1,0,新北市,新北市新莊區思源路/公園首席,透天厝,,,['有對外窗'],https://www.rakuya.com.tw/rent/rent_item?ehid=0afe2028545760d
南科LM｜陽光樹｜大面寬｜黃金店面｜美業首選,20000,18.13,1,1,0,台南市,台南市新市區龍目井路/國信陽光樹,電梯大廈,,,,https://www.rakuya.com.tw/rent/rent_item?ehid=0b4742285495564
